timestamp,xpos,ypos,depth,load,torque,current,voltage,RPM,MSE
14:31:42.651,0.0,0.0,7.0,0.69045454,0.026588185,0.07633588,2.1374044,360.0,0.42507213
14:31:42.748,0.0,0.0,7.0,-3.452273,0.8663318,0.08905852,59.694656,360.0,7.981063
14:31:42.949,0.0,0.0,6.6,2.0713637,4.1863737,0.21628499,118.778625,360.0,42.80855
14:31:42.174,0.0,0.0,8.2,4.833182,134.64134,7.010178,117.862595,360.0,1362.8259
14:31:42.398,0.0,0.0,9.8,11.737727,150.34769,7.5445294,122.29008,360.0,1523.238
14:31:43.623,0.0,0.0,11.5,-13.809092,138.1779,6.933842,122.29008,360.0,1394.3774
14:31:43.823,0.0,0.0,13.1,11.737727,127.180786,6.3740454,122.44274,360.0,1288.9331
14:31:43.049,0.0,0.0,14.5,4.833182,120.88828,6.0814247,121.98473,360.0,1223.7306
14:31:43.273,0.0,0.0,16.2,-5.5236363,116.06884,5.890585,120.91603,360.0,1172.6453
14:31:44.498,0.0,0.0,17.8,-2.0713637,115.432625,5.8142495,121.832054,360.0,1166.9916
14:31:44.724,0.0,0.0,19.5,16.57091,116.1119,5.7760816,123.35878,360.0,1178.078
14:31:44.949,0.0,0.0,21.1,17.951818,113.346085,5.737913,121.221375,360.0,1150.4176
14:31:44.149,0.0,0.0,22.8,-12.428182,113.94937,5.7251906,122.1374,360.0,1149.6478
14:31:44.373,0.0,0.0,24.3,-6.904546,115.28798,5.8142495,121.67939,360.0,1164.4354
14:31:45.573,0.0,0.0,25.9,5.5236363,114.48938,5.6743,123.81679,360.0,1159.1696
14:31:45.799,0.0,0.0,27.4,11.737727,112.93648,5.6743,122.1374,360.0,1144.8694
14:31:45.024,0.0,0.0,29.0,9.666364,112.260735,5.6615777,121.67939,360.0,1137.5665
14:31:45.249,0.0,0.0,30.7,9.666364,113.07767,5.6743,122.29008,360.0,1145.8289
14:31:46.474,0.0,0.0,32.3,3.452273,112.17684,5.6361322,122.1374,360.0,1135.3126
14:31:46.685,0.0,0.0,34.0,11.737727,113.18973,5.6870227,122.1374,360.0,1147.4307
14:31:46.900,0.0,0.0,35.6,15.880454,111.36398,5.6234097,121.52671,360.0,1129.9026
14:31:46.099,0.0,0.0,37.1,12.428182,110.78443,5.6870227,119.541985,360.0,1123.2601
